"","Article_id_to_keep","Grouping","Article_id_to_delete","Absolute_Sales_Transferred","Transferability_Percentage","Sales_to_delete","Ranking_to_delete","New_Total_Sales_receiving_sales","Total_Sales_Transferability","Sales_Lost.Relative","Sales_Lost.Absolute","article_to_delete-PRODUCT.DIVISION","article_to_delete-CHANNEL..ECOM.","article_to_delete-INTRO.DATE","article_to_delete-BRAND.ASSET","article_to_delete-PRODUCT.GROUP","article_to_delete-CLASS","article_to_delete-PRODUCT.TYPE","article_to_delete-AGE","article_to_delete-GENDER","article_to_delete-BUSINESS.UNIT","article_to_delete-MARKETING.DIVISION","article_to_delete-MODEL.NAME","article_to_delete-SALES.VOLUME","article_to_delete-RRP...local.currency.","article_to_delete-RRP..LOCAL.CURRENCY..currency.","article_to_delete-GOOD.BETTER.BEST.INDICATION","article_to_delete-INVOICE.MARGIN","article_to_delete-CARRY.OVER.ARTICLE","article_to_delete-SALES.UNITS","article_to_delete-MANDATORY.RANGE","article_to_delete-RANGE.TYPE.SPECIAL.USAGE","article_to_delete-CREATION.CENTER","article_to_delete-FRANCHISE","article_to_keep-PRODUCT.DIVISION","article_to_keep-CHANNEL..ECOM.","article_to_keep-INTRO.DATE","article_to_keep-BRAND.ASSET","article_to_keep-PRODUCT.GROUP","article_to_keep-CLASS","article_to_keep-PRODUCT.TYPE","article_to_keep-AGE","article_to_keep-GENDER","article_to_keep-BUSINESS.UNIT","article_to_keep-MARKETING.DIVISION","article_to_keep-MODEL.NAME","article_to_keep-SALES.VOLUME","article_to_keep-RRP...local.currency.","article_to_keep-RRP..LOCAL.CURRENCY..currency.","article_to_keep-GOOD.BETTER.BEST.INDICATION","article_to_keep-INVOICE.MARGIN","article_to_keep-CARRY.OVER.ARTICLE","article_to_keep-SALES.UNITS","article_to_keep-MANDATORY.RANGE","article_to_keep-RANGE.TYPE.SPECIAL.USAGE","article_to_keep-CREATION.CENTER","article_to_keep-FRANCHISE"
"661","CG1078","T&L_Tights_Female_Adult","CG1080",11.5878744879212,11.6185653444639,99.7358464179282,3,488.977788671843,90.0171616335823,9.98283836641768,9.95646834128035,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"662","CG1079","T&L_Tights_Female_Adult","CG1113",52.9904397681757,11.5770471471063,457.719823499388,4,965.273200187937,98.5106496333364,1.4893503666636,6.81705186958012,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"663","CG1079","T&L_Tights_Female_Adult","CG1080",22.9480618730977,23.0088405496027,99.7358464179282,1,965.273200187937,90.0171616335823,9.98283836641768,9.95646834128035,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"664","CG1079","T&L_Tights_Female_Adult","CW0490",46.0106068151368,8.10206524677943,567.887389371814,5,965.273200187937,95.3702436807998,4.6297563192002,26.2918022953826,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"665","CG1102","ECOM_Tght Long_ADULT_WOM","CF6240",7.83540631395941,6.75372280592569,116.016107547154,3,440.611892927616,98.8020447643962,1.19795523560384,1.38982103450492,"APPAREL","ECOM","12/1/2017","NON ROYALTY","TIGHTS","adi Perf APP WOM Run","Tght Long","ADULT","WOM","RUNNING","SP","ENN21","150","55","0","Better","0.786727273","","113","NO ASSIGNMENT","INLINE","CCH","RESPONSE TIGHT","APPAREL","ECOM","12/1/2017","NON ROYALTY","TIGHTS","adi Perf APP WOM Run","Tght Long","ADULT","WOM","RUNNING","SP","EER03","558.6157117","75","0","Better","0.742133333","","419","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","HOW WE DO TIGHT"
"666","CG1102","T&L_Tights_Female_Adult","CW0490",51.3274543110999,9.0383155660275,567.887389371814,3,979.268896542065,95.3702436807998,4.6297563192002,26.2918022953826,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"667","CG1102","T&L_Tights_Female_Adult","CG1113",67.082223845685,14.6557392539444,457.719823499388,2,979.268896542065,98.5106496333364,1.4893503666636,6.81705186958012,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"668","CG1102","T&L_Tights_Female_Adult","CF4028",23.3475479744627,9.78193421622837,238.680279977029,2,979.268896542065,89.2524279281112,10.7475720718888,25.6523351119172,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"669","CG1102","T&L_Tights_Female_Adult","CG1080",9.48150537933107,9.50661744985874,99.7358464179282,5,979.268896542065,90.0171616335823,9.98283836641768,9.95646834128035,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"670","CG1103","ECOM_Tght Long_ADULT_WOM","CF6240",4.72782232365969,4.07514303282248,116.016107547154,5,280.373430766778,98.8020447643962,1.19795523560384,1.38982103450492,"APPAREL","ECOM","12/1/2017","NON ROYALTY","TIGHTS","adi Perf APP WOM Run","Tght Long","ADULT","WOM","RUNNING","SP","ENN21","150","55","0","Better","0.786727273","","113","NO ASSIGNMENT","INLINE","CCH","RESPONSE TIGHT","APPAREL","ECOM","12/1/2017","NON ROYALTY","TIGHTS","adi Perf APP WOM Run","Tght Long","ADULT","WOM","RUNNING","SP","EER03","354.3078559","75","0","Better","0.742133333","","266","NO ASSIGNMENT","INLINE","CCH","HOW WE DO TIGHT"
"671","CG1103","T&L_Tights_Female_Adult","CF4028",22.3078351105148,9.34632518139404,238.680279977029,3,496.077402597373,89.2524279281112,10.7475720718888,25.6523351119172,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"672","CG1112","T&L_Tights_Female_Adult","CG1080",12.1321112518225,12.164243536857,99.7358464179282,2,706.762296869973,90.0171616335823,9.98283836641768,9.95646834128035,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"673","CG1112","T&L_Tights_Female_Adult","CF4028",27.0858509802858,11.348172954587,238.680279977029,1,706.762296869973,89.2524279281112,10.7475720718888,25.6523351119172,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"674","CG1112","T&L_Tights_Female_Adult","CG1113",59.3683459868342,12.97045549239,457.719823499388,3,706.762296869973,98.5106496333364,1.4893503666636,6.81705186958012,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"675","CG1148","ECOM_Shorts_ADULT_MEN","CD3274",14.3133659305724,15.0667009795499,95,2,596.313365930572,98.5926141564962,1.40738584350383,1.33701655132864,"APPAREL","ECOM","1/3/2018","NON ROYALTY","SHORTS","adi Perf APP MEN Tennis","Shorts","ADULT","MEN","US SPORTS","SP","DRX90","126.5460423","55","0","Better","0.751090909","","95","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","","APPAREL","ECOM","12/1/2017","NON ROYALTY","SHORTS","adi Perf APP MEN Run","Shorts","ADULT","MEN","RUNNING","SP","DKW15","776.1006998","45","0","Good","0.782666667","","582","NO ASSIGNMENT","INLINE","CCH","SUPERNOVA SHORT"
"676","CG1507","T&L_Pants_Male_Adult","CD7830",20.500920752957,7.68865239869194,266.638673331686,3,625.998442270288,96.7193855209045,3.28061447909553,8.74738692418753,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"677","CG2088","T&L_Sweatshirts _Male_Adult","CE1619",16.9023357553188,8.82016472956717,191.632880717731,4,998.710142972181,98.1895560918438,1.81044390815616,3.46940581497832,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"678","CG2088","T&L_Sweatshirts _Male_Adult","CV8598",11.5817996324404,7.72119975496025,150,5,998.710142972181,91.9116265823272,8.08837341767281,12.1325601265092,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"679","CG2088","T&L_Sweatshirts _Male_Adult","CD6859",41.0599909714896,14.0813342266249,291.591622716074,4,998.710142972181,96.6770678846571,3.32293211534289,9.68939167688191,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"680","CG2089","T&L_Sweatshirts _Male_Adult","CE1619",19.6931135605417,10.2764794260694,191.632880717731,2,1302.66835608805,98.1895560918438,1.81044390815616,3.46940581497832,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"681","CG2089","T&L_Sweatshirts _Male_Adult","CV8598",13.5272390289516,9.01815935263441,150,2,1302.66835608805,91.9116265823272,8.08837341767281,12.1325601265092,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"682","CG2089","T&L_Sweatshirts _Male_Adult","CD6859",50.3690367330898,17.2738284673338,291.591622716074,1,1302.66835608805,96.6770678846571,3.32293211534289,9.68939167688191,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"683","CG2089","T&L_Sweatshirts _Male_Adult","CV5816",8.07896676546632,6.98019122546968,115.741338661144,4,1302.66835608805,89.3827687028142,10.6172312971858,12.2885256321128,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"684","CG2117","T&L_Pants_Male_Adult","BK7404",27.4343174011062,6.1229651309518,448.056077641612,4,1661.10436505312,86.4453827724757,13.5546172275243,60.7322862889796,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"685","CG2117","T&L_Pants_Male_Adult","CD7117",29.2045465619746,6.59913364172011,442.551221835269,3,1661.10436505312,95.3289881027703,4.67101189722966,20.6716202232606,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"686","CG2117","T&L_Pants_Male_Adult","CD8832",27.5331226907171,6.10557918268703,450.950218920917,4,1661.10436505312,84.6119543957249,15.3880456042751,69.3924253401289,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"687","CG2117","T&L_Pants_Male_Adult","CG2118",48.3104245238724,9.13447121005213,528.880363328626,3,1661.10436505312,92.1300347657733,7.86996523422665,41.6227007246145,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"688","CG2117","T&L_Pants_Male_Adult","B47219",34.7465683542056,6.94041460438906,500.641104815729,4,1661.10436505312,92.7615247237975,7.23847527620251,36.2387825945936,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"689","CG2129","T&L_Pants_Male_Adult","CG2188",10.2069034042671,10.2069034042671,100,3,763.153082323406,91.2268890929023,8.7731109070977,8.7731109070977,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"690","CG2129","T&L_Pants_Male_Adult","CG2176",20.5797132351769,10.0381219635061,205.015572733576,3,763.153082323406,94.3141572740659,5.68584272593414,11.6568630293042,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"691","CG2129","T&L_Pants_Male_Adult","CV8469",33.3664656839622,11.3345572316895,294.378201123508,4,763.153082323406,99.0982526488195,0.901747351180546,2.65454763108417,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"692","CV3191","CS_Pants (1/1)_ADULT_MEN","CV3189",26.9023195036639,12.810628335078,210,2,436.722259309895,86.8873600053858,13.1126399946142,27.5365439886898,"APPAREL","CS","1/1/2018","NON ROYALTY","PANTS","adi perf APP MEN Athltcs","Pants (1/1)","ADULT","MEN","TRAINING","SP","ENH79","300","45","0","Good","0.753555556","","210","NO ASSIGNMENT","INLINE","CCP","","APPAREL","CS","1/1/2018","NON ROYALTY","PANTS","adi perf APP MEN Athltcs","Pants (1/1)","ADULT","MEN","TRAINING","SP","ENH79","500","45","0","Good","0.752444444","","350","NO ASSIGNMENT","INLINE","CCP",""
"693","CV3191","CS_Pants (1/1)_ADULT_MEN","CV3190",52.3148131741825,17.3067152091144,302.280430122474,2,436.722259309895,95.3795662456491,4.62043375435093,13.966667026176,"APPAREL","CS","1/1/2018","NON ROYALTY","PANTS","adi perf APP MEN Athltcs","Pants (1/1)","ADULT","MEN","TRAINING","SP","ENH79","400","45","0","Good","0.756888889","","280","NO ASSIGNMENT","INLINE","CCP","","APPAREL","CS","1/1/2018","NON ROYALTY","PANTS","adi perf APP MEN Athltcs","Pants (1/1)","ADULT","MEN","TRAINING","SP","ENH79","500","45","0","Good","0.752444444","","350","NO ASSIGNMENT","INLINE","CCP",""
"694","CV3191","DtC_Pants (1/1)_ADULT_MEN","CV3190",53.1246414896594,17.5577295893063,302.571247719953,2,451.060685585189,92.6824356630708,7.31756433692921,22.140845716957,"APPAREL","DtC","1/1/2018","NON ROYALTY","PANTS","adi perf APP MEN Athltcs","Pants (1/1)","ADULT","MEN","TRAINING","SP","ENH79","945","45","0","Good","0.756888889","","280","NO ASSIGNMENT","INLINE","CCP","","APPAREL","DtC","1/1/2018","NON ROYALTY","PANTS","adi perf APP MEN Athltcs","Pants (1/1)","ADULT","MEN","TRAINING","SP","ENH79","1045","45","0","Good","0.752444444","","350","NO ASSIGNMENT","INLINE","CCP",""
"695","CV3191","DtC_Pants (1/1)_ADULT_MEN","CV3189",27.3129888522444,13.0061851677354,210,2,451.060685585189,84.0979868265779,15.9020131734221,33.3942276641865,"APPAREL","DtC","1/1/2018","NON ROYALTY","PANTS","adi perf APP MEN Athltcs","Pants (1/1)","ADULT","MEN","TRAINING","SP","ENH79","845","45","0","Good","0.753555556","","210","NO ASSIGNMENT","INLINE","CCP","","APPAREL","DtC","1/1/2018","NON ROYALTY","PANTS","adi perf APP MEN Athltcs","Pants (1/1)","ADULT","MEN","TRAINING","SP","ENH79","1045","45","0","Good","0.752444444","","350","NO ASSIGNMENT","INLINE","CCP",""
"696","CV3191","ECOM_Pants (1/1)_ADULT_MEN","AY2983",6.26006944315243,7.24867489588285,86.3615699844404,5,426.723478470097,92.5487945094937,7.45120549050627,6.43497804436804,"APPAREL","ECOM","12/1/2017","NON ROYALTY","PANTS","adi Perf APP MEN FB Gene","Pants (1/1)","ADULT","MEN","SOCCER","SP","TIRO PANTS","115","60","0","Better","0.7995","CO","86","NO ASSIGNMENT","INLINE","CCH","","APPAREL","ECOM","1/1/2018","NON ROYALTY","PANTS","adi perf APP MEN Athltcs","Pants (1/1)","ADULT","MEN","TRAINING","SP","ENH79","545","45","0","Good","0.752444444","","409","NO ASSIGNMENT","INLINE","CCP",""
"697","CV3195","CS_Shorts_ADULT_MEN","CV3196",29.881901332141,8.53768609489742,350,5,397.319594698577,97.6664686602917,2.33353133970827,8.16735968897896,"APPAREL","CS","4/1/2018","NON ROYALTY","SHORTS","adi perf APP MEN Athltcs","Shorts","ADULT","MEN","TRAINING","SP","ENH82","500","40","0","Good","0.8005","","350","NO ASSIGNMENT","INLINE","CCP","","APPAREL","CS","4/1/2018","NON ROYALTY","SHORTS","adi perf APP MEN Athltcs","Shorts","ADULT","MEN","TRAINING","SP","ENH82","500","40","0","Good","0.797","","350","NO ASSIGNMENT","INLINE","CCP",""
"698","CV3195","DtC_Shorts_ADULT_MEN","CV3196",27.6664208580921,7.9046916737406,350,5,379.038475967207,98.3576130141292,1.6423869858708,5.7483544505478,"APPAREL","DtC","4/1/2018","NON ROYALTY","SHORTS","adi perf APP MEN Athltcs","Shorts","ADULT","MEN","TRAINING","SP","ENH82","900","40","0","Good","0.8005","","350","NO ASSIGNMENT","INLINE","CCP","","APPAREL","DtC","4/1/2018","NON ROYALTY","SHORTS","adi perf APP MEN Athltcs","Shorts","ADULT","MEN","TRAINING","SP","ENH82","800","40","0","Good","0.797","","350","NO ASSIGNMENT","INLINE","CCP",""
"699","CV3196","ECOM_Shorts_ADULT_MEN","CV3195",19.7774015137308,8.4417868059006,234.279803179901,4,324.190997340822,98.6292522084939,1.37074779150615,3.21138522803344,"APPAREL","ECOM","4/1/2018","NON ROYALTY","SHORTS","adi perf APP MEN Athltcs","Shorts","ADULT","MEN","TRAINING","SP","ENH82","300","40","0","Good","0.797","","225","NO ASSIGNMENT","INLINE","CCP","","APPAREL","ECOM","4/1/2018","NON ROYALTY","SHORTS","adi perf APP MEN Athltcs","Shorts","ADULT","MEN","TRAINING","SP","ENH82","400","40","0","Good","0.8005","","300","NO ASSIGNMENT","INLINE","CCP",""
"700","CV3197","ECOM_Shorts_ADULT_MEN","CV3195",24.7217518921634,10.5522335073757,234.279803179901,1,405.238746676028,98.6292522084939,1.37074779150615,3.21138522803344,"APPAREL","ECOM","4/1/2018","NON ROYALTY","SHORTS","adi perf APP MEN Athltcs","Shorts","ADULT","MEN","TRAINING","SP","ENH82","300","40","0","Good","0.797","","225","NO ASSIGNMENT","INLINE","CCP","","APPAREL","ECOM","4/1/2018","NON ROYALTY","SHORTS","adi perf APP MEN Athltcs","Shorts","ADULT","MEN","TRAINING","SP","ENH82","500","40","0","Good","0.797","","375","NO ASSIGNMENT","INLINE","CCP",""
